filename_code,MET_start,MET_end,MJD_mid,interval_time(s),ObsID(RXTE),number_PCUs,which_PCUs(string),spec_filename,spec_MJD,spec_exposure(s),PCA_crate_raw(c/s/PCU),PCA_crate_normalized(c/s/PCU),soft_color(3.6-5.0/2.2-3.6_keV),err_soft_col,hard_color(8.6-18.0/5.0-8.6_keV),err_hard_col,PDS_name,PDS_integrated_rms_(0.1_10Hz),err_PDS_rms,PDS_low_chan_PCU2_0_255,PDS_high_chan_PCU2_0_255,PDS_source_crate(c/s/PCU),sample_std_dev_PDS_source_crate(c/s/PCU),deadtime_correction,average_pointing_offset(deg)
d4271a_a,369021156.4,369022082.4,53624.08356,926,91702-01-74-03,2,2,bs.s1655_4271a_a.2.pha,53624.08365,880,306.1,319.35,0.524,0.005,0.205,0.005,seg4271a_a_rsfft.asc,0.0378,0.0053,1,94,353.452,14.93,1.02,0.004
d4271b_a,369065608.4,369066472.4,53624.59769,864,91702-01-76-03,3,23,bs.s1655_4271b_a.2.pha,53624.59781,816,331.1,345.86,0.539,0.005,0.296,0.005,seg4271b_a_rsfft.asc,0.0261,0.0045,1,94,360.257,12.291,1.02,0.003
d4272_a,369110852.4,369112802.4,53625.12763,1950,91702-01-74-02,3,23,bs.s1655_4272_a.2.pha,53625.12763,1920,325.52,339.68,0.543,0.005,0.326,0.005,seg4272_a_rsfft.asc,0.0248,0.0032,1,94,354.643,12.192,1.02,0.002
d4273a_a,369207092.4,369209794.4,53626.24587,2702,91702-01-75-00,2,2,bs.s1655_4273a_a.2.pha,53626.24587,2672,292.32,305.44,0.523,0.005,0.323,0.005,seg4273a_a_rsfft.asc,0.0304,0.0041,1,94,335.843,13.942,1.018,0.002
d4273a_b,369212723.4,369215794.4,53626.31318,3071,91702-01-75-00,2,2,bs.s1655_4273a_b.2.pha,53626.31309,3056,282.61,295.43,0.522,0.005,0.318,0.005,seg4273a_b_rsfft.asc,0.0259,0.0039,1,94,325.117,13.599,1.018,0.002
d4273a_c,369218371.4,369219845.4,53626.36931,1474,91702-01-75-00,3,23,bs.s1655_4273a_c.2.pha,53626.36929,1472,279.11,291.87,0.519,0.005,0.307,0.005,seg4273a_c_rsfft.asc,0.0227,0.0043,1,94,304.937,10.762,1.018,0.002
d4273b_a,369224068.4,369225773.4,53626.43658,1705,91702-01-75-03,3,23,bs.s1655_4273b_a.2.pha,53626.43661,1680,281.63,294.64,0.524,0.005,0.314,0.005,seg4273b_a_rsfft.asc,0.0268,0.0038,1,94,306.336,11.544,1.018,0.002
d4274a_a,369314676.4,369317106.4,53627.48948,2430,91702-01-76-02,3,23,bs.s1655_4274a_a.2.pha,53627.48948,2384,313.14,326.8,0.554,0.005,0.418,0.005,seg4274a_a_rsfft.asc,0.0271,0.0032,1,94,338.286,12.553,1.02,0.002
d4274a_b,369317235.4,369318146.4,53627.51031,911,91702-01-76-02,3,23,bs.s1655_4274a_b.2.pha,53627.51022,896,312.3,325.51,0.555,0.005,0.42,0.005,seg4274a_b_rsfft.asc,0.0365,0.0045,1,94,338.254,11.742,1.023,0.001
d4274a_c,369320307.4,369323804.4,53627.56083,3497,91702-01-76-02,3,23,bs.s1655_4274a_c.2.pha,53627.56078,3472,307.65,321.23,0.551,0.005,0.42,0.005,seg4274a_c_rsfft.asc,0.0255,0.0031,1,94,333.519,11.996,1.022,0.002
d4274b_a,369354276.4,369355506.4,53627.94087,1230,91702-01-71-02,2,2,bs.s1655_4274b_a.2.pha,53627.94096,1184,316.2,329.82,0.568,0.005,0.452,0.005,seg4274b_a_rsfft.asc,0.043,0.0045,1,94,359.023,15.568,1.021,0.003
d4275a_a,369376900.4,369379474.4,53628.2105,2574,91702-01-76-00,2,2,bs.s1655_4275a_a.2.pha,53628.2105,2544,341.91,355.63,0.631,0.005,0.49,0.005,seg4275a_a_rsfft.asc,0.0673,0.0027,1,94,384.279,16.273,1.019,0.002
d4275a_b,369382595.4,369385426.4,53628.2779,2831,91702-01-76-00,2,2,bs.s1655_4275a_b.2.pha,53628.27781,2816,344.27,357.96,0.646,0.005,0.5,0.005,seg4275a_b_rsfft.asc,0.0736,0.0025,1,94,385.528,16.23,1.019,0.002
d4275a_c,369388227.4,369391554.4,53628.34596,3327,91702-01-76-00,2,2,bs.s1655_4275a_c.2.pha,53628.34587,3312,338.21,351.79,0.641,0.005,0.492,0.005,seg4275a_c_rsfft.asc,0.0722,0.0023,1,94,378.366,16.208,1.019,0.002
d4275b_a,369410916.4,369411905.4,53628.59503,989,91702-01-76-01,2,2,bs.s1655_4275b_a.2.pha,53628.59503,960,332.72,345.96,0.673,0.005,0.521,0.005,seg4275b_a_rsfft.asc,0.0897,0.0038,1,94,369.243,17.936,1.019,0.001
d4275c_a,369439587.4,369440354.4,53628.92559,767,91702-01-71-03,2,2,bs.s1655_4275c_a.2.pha,53628.9255,752,320.86,332.25,0.754,0.005,0.58,0.005,seg4275c_a_rsfft.asc,0.1239,0.0041,1,94,354.38,17.595,1.02,0.002
d4275d_a,369444868.4,369446162.4,53628.98976,1294,91702-01-71-04,2,2,bs.s1655_4275d_a.2.pha,53628.98976,1264,324.84,336.58,0.739,0.005,0.57,0.005,seg4275d_a_rsfft.asc,0.104,0.0032,1,94,362.25,17.84,1.02,0.002
d4276_a,369478836.4,369481805.4,53629.3926,2969,91702-01-79-01,2,2,bs.s1655_4276_a.2.pha,53629.39263,2944,316.99,328.29,0.753,0.005,0.582,0.005,seg4276_a_rsfft.asc,0.1279,0.0021,1,94,348.59,17.728,1.014,0.002
d4277_a,369575076.4,369578505.4,53630.50915,3429,91702-01-79-00,4,123,bs.s1655_4277_a.2.pha,53630.5092,3392,280.38,289.22,0.782,0.005,0.608,0.005,seg4277_a_rsfft.asc,0.148,0.0015,1,94,293.075,13.697,1.016,0.002
d4277_b,369580707.4,369584166.4,53630.5745,3459,91702-01-79-00,3,23,bs.s1655_4277_b.2.pha,53630.57448,3440,281.09,290.44,0.765,0.005,0.596,0.005,seg4277_b_rsfft.asc,0.1396,0.0017,1,94,297.899,14.984,1.016,0.002
d4278_a,369660029.4,369661583.4,53631.48156,1554,91702-01-80-00,4,234,bs.s1655_4278_a.2.pha,53631.48161,1520,245.92,252.64,0.824,0.005,0.639,0.005,seg4278_a_rsfft.asc,0.1638,0.0025,1,94,251.887,13.902,1.013,0.002
d4278_b,369661674.4,369663405.4,53631.50162,1731,91702-01-80-00,3,24,bs.s1655_4278_b.2.pha,53631.50161,1696,243.9,250.53,0.821,0.005,0.637,0.005,seg4278_b_rsfft.asc,0.1638,0.0026,1,94,256.348,14.479,1.017,0.001
d4278_c,369665615.4,369669064.4,53631.55718,3449,91702-01-80-00,3,12,bs.s1655_4278_c.2.pha,53631.55716,3424,246.25,252.98,0.822,0.005,0.636,0.005,seg4278_c_rsfft.asc,0.1662,0.0018,1,94,262.968,14.904,1.016,0.001
d4278_d,369671315.4,369674704.4,53631.6228,3389,91702-01-80-00,2,2,bs.s1655_4278_d.2.pha,53631.62272,3376,243.2,249.8,0.833,0.005,0.646,0.005,seg4278_d_rsfft.asc,0.1708,0.0023,1,94,267.329,17.693,1.016,0.001
d4279_a,369744893.4,369748308.4,53632.47455,3415,91702-01-80-01,2,2,bs.s1655_4279_a.2.pha,53632.47466,3376,205.82,209.62,0.924,0.005,0.708,0.005,seg4279_a_rsfft.asc,0.2091,0.0025,1,94,223.323,18.044,1.014,0.002
d4279_b,369750575.4,369753967.4,53632.54018,3392,91702-01-80-01,3,12,bs.s1655_4279_b.2.pha,53632.54013,3360,204,207.85,0.913,0.005,0.714,0.005,seg4279_b_rsfft.asc,0.2058,0.0021,1,94,216.33,15.838,1.015,0.001
d4279_c,369756211.4,369759628.4,53632.60555,3417,91702-01-80-01,2,2,bs.s1655_4279_c.2.pha,53632.6055,3392,201.97,205.61,0.919,0.005,0.712,0.005,seg4279_c_rsfft.asc,0.2038,0.0025,1,94,220.796,17.479,1.015,0.001
d4280_a,369835476.4,369838868.4,53633.52283,3392,91702-01-81-00,4,123,bs.s1655_4280_a.2.pha,53633.523,3328,157.44,158.5,1.002,0.005,0.791,0.005,seg4280_a_rsfft.asc,0.2201,0.0022,1,94,162.668,13.851,1.015,0.002
d4281a_a,369887694.4,369888578.4,53634.11269,884,91702-01-80-02,4,123,bs.s1655_4281a_a.2.pha,53634.11281,832,136.4,136.03,1.034,0.011,0.817,0.007,seg4281a_a_rsfft.asc,0.2242,0.0047,1,94,139.279,13.262,1.013,0.003
d4281b_a,369905556.4,369906723.4,53634.32106,1167,91702-01-81-01,4,234,bs.s1655_4281b_a.2.pha,53634.32105,1136,127.84,128.07,1.022,0.009,0.818,0.006,seg4281b_a_rsfft.asc,0.2191,0.0042,1,94,130.053,13.837,1.013,0.001
d4281b_b,369909027.4,369912451.4,53634.3743,3424,91702-01-81-01,2,2,bs.s1655_4281b_b.2.pha,53634.3742,3408,128.28,128.63,1.033,0.006,0.819,0.005,seg4281b_b_rsfft.asc,0.2195,0.0033,1,94,138.064,14.528,1.013,0.001
d4282_a,370005293.4,370007490.4,53635.48139,2197,91702-01-81-02,3,12,bs.s1655_4282_a.2.pha,53635.48142,2160,92.56,91.98,1.053,0.009,0.853,0.006,seg4282_a_rsfft.asc,0.2253,0.0042,1,94,97.398,12.818,1.014,0.002
d4282_b,370007639.4,370008674.4,53635.50182,1035,91702-01-81-02,3,12,bs.s1655_4282_b.2.pha,53635.50179,992,91.88,91.75,1.053,0.013,0.85,0.008,seg4282_b_rsfft.asc,0.222,0.0062,1,94,97.08,12.987,1.013,0.001
d4282_c,370010899.4,370012864.4,53635.54493,1965,91702-01-81-02,3,23,bs.s1655_4282_c.2.pha,53635.54485,1952,90.3,89.84,1.057,0.009,0.851,0.006,seg4282_c_rsfft.asc,0.233,0.0047,1,94,94.099,12.974,1.013,0.001
d4283a_a,370067556.4,370070226.4,53636.20476,2670,91702-01-87-03,3,23,bs.s1655_4283a_a.2.pha,53636.20476,2640,77.08,76.38,1.066,0.009,0.871,0.006,seg4283a_a_rsfft.asc,0.2287,0.0045,1,94,78.779,11.804,1.017,0.001
d4283b_a,370090164.4,370093581.4,53636.47075,3417,91702-01-82-00,2,2,bs.s1655_4283b_a.2.pha,53636.47078,3376,62.64,61.79,1.267,0.012,0.912,0.006,seg4283b_a_rsfft.asc,0.219,0.0051,1,94,68.286,12.155,1.019,0.001
d4283b_b,370095859.4,370096865.4,53636.52271,1006,91702-01-82-00,2,2,bs.s1655_4283b_b.2.pha,53636.52263,992,65.19,64.64,1.217,0.019,0.902,0.011,seg4283b_b_rsfft.asc,0.2258,0.0093,1,94,70.493,12.318,1.017,0.001
d4284a_a,370152592.4,370155058.4,53637.18779,2466,91704-01-01-00,3,23,bs.s1655_4284a_a.2.pha,53637.18791,2416,63.82,63.25,1.061,0.01,0.858,0.007,seg4284a_a_rsfft.asc,0.2376,0.0053,1,92,64.993,11.251,1.018,0.002
d4284b_a,370158084.4,370161504.4,53637.25688,3420,91704-01-01-01,3,23,bs.s1655_4284b_a.2.pha,53637.25689,3392,62.89,62.36,1.062,0.009,0.855,0.006,seg4284b_a_rsfft.asc,0.2328,0.0045,1,92,64.192,11.077,1.018,0.001
d4284b_b,370163789.4,370167162.4,53637.32264,3373,91704-01-01-01,4,123,bs.s1655_4284b_b.2.pha,53637.32263,3360,62.33,61.84,1.075,0.009,0.862,0.006,seg4284b_b_rsfft.asc,0.2318,0.0041,1,92,63.057,10.532,1.019,0.001
d4284b_c,370169427.4,370172823.4,53637.38803,3396,91704-01-01-01,3,23,bs.s1655_4284b_c.2.pha,53637.388,3392,61.72,61.27,1.069,0.009,0.873,0.006,seg4284b_c_rsfft.asc,0.2305,0.0046,1,92,63.73,11.057,1.02,0.001
d4284b_d,370175059.4,370178483.4,53637.45337,3424,91704-01-01-01,3,23,bs.s1655_4284b_d.2.pha,53637.45328,3392,60.63,60.31,1.067,0.009,0.857,0.006,seg4284b_d_rsfft.asc,0.2388,0.0046,1,92,62.735,11.257,1.02,0.001
d4284c_a,370180772.4,370184143.4,53637.51919,3371,91704-01-01-02,3,23,bs.s1655_4284c_a.2.pha,53637.5192,3344,60.13,59.84,1.045,0.009,0.86,0.006,seg4284c_a_rsfft.asc,0.2295,0.0046,1,92,62.711,10.923,1.021,0.001
d4285a_a,370254453.4,370257037.4,53638.36742,2584,91702-01-86-00,3,23,bs.s1655_4285a_a.2.pha,53638.36753,2544,51.87,51.38,1.052,0.011,0.86,0.008,seg4285a_a_rsfft.asc,0.2269,0.0058,1,94,53.979,9.895,1.021,0.002
d4285a_b,370257118.4,370257727.4,53638.38684,609,91702-01-86-00,2,2,bs.s1655_4285a_b.2.pha,53638.38679,592,50.61,50.59,1.05,0.023,0.869,0.016,seg4285a_b_rsfft.asc,0.236,0.0127,1,94,54.415,10.817,1.015,0.002
d4285a_c,370259971.4,370263389.4,53638.43612,3418,91702-01-86-00,2,2,bs.s1655_4285a_c.2.pha,53638.43605,3392,51.14,50.72,1.075,0.01,0.874,0.007,seg4285a_c_rsfft.asc,0.2223,0.0061,1,94,56.286,10.896,1.019,0.001
d4286a_a,370322262.4,370324802.4,53639.152,2540,91702-01-86-01,4,234,bs.s1655_4286a_a.2.pha,53639.15207,2496,46.13,45.82,1.052,0.012,0.857,0.008,seg4286a_a_rsfft.asc,0.2376,0.0057,1,94,45.922,8.773,1.018,0.002
d4286b_a,370327956.4,370329965.4,53639.21483,2009,91702-01-86-04,3,23,bs.s1655_4286b_a.2.pha,53639.21485,1984,44.7,44.35,1.085,0.015,0.883,0.01,seg4286b_a_rsfft.asc,0.2397,0.0073,1,94,45.967,10.206,1.019,0.001
d4286c_a,370350584.4,370352723.4,53639.47748,2139,91702-01-86-05,3,23,bs.s1655_4286c_a.2.pha,53639.47753,2096,44.06,43.51,1.083,0.014,0.867,0.009,seg4286c_a_rsfft.asc,0.2257,0.0067,1,94,47.636,9.518,1.023,0.002
d4286c_b,370352830.4,370353952.4,53639.49759,1122,91702-01-86-05,2,2,bs.s1655_4286c_b.2.pha,53639.49753,1104,43.61,43.3,1.081,0.02,0.866,0.013,seg4286c_b_rsfft.asc,0.2375,0.0113,1,94,46.462,9.398,1.015,0.001
d4287_a,370418500.4,370421884.4,53640.27075,3384,91702-01-87-00,3,23,bs.s1655_4287_a.2.pha,53640.27078,3344,38.3,38.06,1.045,0.012,0.859,0.008,seg4287_a_rsfft.asc,0.237,0.0065,1,94,39.477,8.68,1.019,0.001
d4288a_a,370486423.4,370488482.4,53641.04922,2059,91702-01-87-01,4,234,bs.s1655_4288a_a.2.pha,53641.04929,2016,34.61,34.33,1.049,0.016,0.847,0.011,seg4288a_a_rsfft.asc,0.2408,0.0077,1,94,34.475,7.427,1.017,0.002
d4288b_a,370559972.4,370561234.4,53641.89587,1262,91702-01-87-04,4,234,bs.s1655_4288b_a.2.pha,53641.89587,1232,31.55,30.93,1.11,0.024,0.868,0.015,seg4288b_a_rsfft.asc,0.2481,0.0108,1,94,31.881,7.45,1.017,0.002
d4289_a,370593953.4,370597348.4,53642.30152,3395,91702-01-87-02,3,23,bs.s1655_4289_a.2.pha,53642.3017,3360,29.44,29.22,1.027,0.013,0.86,0.01,seg4289_a_rsfft.asc,0.2385,0.0074,1,94,30.836,7.77,1.02,0.002
d4289_b,370599619.4,370603024.4,53642.36715,3405,91702-01-87-02,3,23,bs.s1655_4289_b.2.pha,53642.36707,3392,29.03,28.85,1.038,0.014,0.853,0.01,seg4289_b_rsfft.asc,0.2421,0.0075,1,94,30.457,7.728,1.02,0.001
d4289_c,370605267.4,370607518.4,53642.42584,2251,91702-01-87-02,4,123,bs.s1655_4289_c.2.pha,53642.42578,2224,28.9,28.46,1.05,0.017,0.845,0.012,seg4289_c_rsfft.asc,0.2268,0.008,1,94,31.804,7.376,1.024,0.001
d4289_d,370607622.4,370608673.4,53642.44616,1051,91702-01-87-02,3,12,bs.s1655_4289_d.2.pha,53642.44615,1008,28.26,28.36,1.025,0.024,0.836,0.018,seg4289_d_rsfft.asc,0.2608,0.0137,1,94,28.78,7.061,1.015,0.002
d4290a_a,370661961.4,370665271.4,53643.08815,3310,91702-01-88-00,3,23,bs.s1655_4290a_a.2.pha,53643.08828,3264,26.92,26.81,1.006,0.014,0.85,0.01,seg4290a_a_rsfft.asc,0.2522,0.0082,1,92,27.498,6.972,1.018,0.002
d4290a_b,370667539.4,370670944.4,53643.15326,3405,91702-01-88-00,4,234,bs.s1655_4290a_b.2.pha,53643.15318,3376,26.88,26.78,1.044,0.014,0.869,0.01,seg4290a_b_rsfft.asc,0.252,0.0072,1,92,26.537,6.646,1.019,0.001
d4290b_a,370690884.4,370693576.4,53643.41933,2692,91702-01-88-03,3,12,bs.s1655_4290b_a.2.pha,53643.41948,2640,26.35,26.2,0.994,0.015,0.828,0.012,seg4290b_a_rsfft.asc,0.229,0.0089,1,92,29.121,7.45,1.02,0.002
d4291_a,370769428.4,370772825.4,53644.33249,3397,91702-01-88-02,3,24,bs.s1655_4291_a.2.pha,53644.33253,3360,22.6,22.37,1.02,0.016,0.837,0.012,seg4291_a_rsfft.asc,0.2302,0.0089,1,92,23.855,6.531,1.02,0.001
d4292_a,370860711.4,370863234.4,53645.38395,2523,91702-01-88-01,4,124,bs.s1655_4292_a.2.pha,53645.38402,2480,20.22,20.12,1.028,0.019,0.817,0.015,seg4292_a_rsfft.asc,0.2401,0.01,1,92,21.251,5.972,1.02,0.002
d4293a_a,370933555.4,370936984.4,53646.23229,3429,91702-01-20-10,3,23,bs.s1655_4293a_a.2.pha,53646.23244,3392,17.97,17.89,1.016,0.018,0.842,0.014,seg4293a_a_rsfft.asc,0.244,0.011,1,92,19.027,5.686,1.02,0.002
d4293b_a,370939220.4,370942194.4,53646.29522,2974,91702-01-20-12,3,23,bs.s1655_4293b_a.2.pha,53646.29522,2944,17.68,17.57,0.993,0.019,0.849,0.015,seg4293b_a_rsfft.asc,0.2306,0.0122,1,92,19.137,5.768,1.021,0.002
d4294_a,371012998.4,371016244.4,53647.15071,3246,91702-01-20-11,3,24,bs.s1655_4294_a.2.pha,53647.15078,3184,15.55,15.52,1.016,0.021,0.816,0.016,seg4294_a_rsfft.asc,0.2158,0.0127,1,92,17.214,5.568,1.02,0.002
d4294_b,371018419.4,371021884.4,53647.21472,3465,91702-01-20-11,3,23,bs.s1655_4294_b.2.pha,53647.21466,3456,14.49,14.37,1.032,0.022,0.823,0.016,seg4294_b_rsfft.asc,0.2252,0.0129,1,92,15.583,5.225,1.02,0.002
d4295a_a,371086357.4,371089804.4,53648.00094,3447,91702-01-30-10,2,2,bs.s1655_4295a_a.2.pha,53648.00105,3408,13.98,13.97,1,0.021,0.812,0.016,seg4295a_a_rsfft.asc,0.2419,0.0176,1,92,16.23,5.509,1.017,0.002
d4295b_a,371092058.4,371095481.4,53648.06678,3423,91702-01-30-13,2,2,bs.s1655_4295b_a.2.pha,53648.06689,3392,14.19,14.2,0.99,0.02,0.798,0.016,seg4295b_a_rsfft.asc,0.24,0.0156,1,92,17.407,5.94,1.019,0.002
d4295c_a,371097697.4,371100882.4,53648.13067,3185,91702-01-30-14,2,2,bs.s1655_4295c_a.2.pha,53648.13078,3136,14.17,14.06,0.953,0.02,0.806,0.017,seg4295c_a_rsfft.asc,0.2126,0.0176,1,92,17.474,5.944,1.019,0.002
d4295d_a,371171274.4,371174725.4,53648.9838,3451,91702-01-88-05,2,2,bs.s1655_4295d_a.2.pha,53648.98392,3408,12.25,12.22,0.976,0.022,0.769,0.018,seg4295d_a_rsfft.asc,0.2576,0.0204,1,92,14.533,5.068,1.018,0.002
d4296a_a,371177604.4,371180380.4,53649.05315,2776,91702-01-30-12,4,234,bs.s1655_4296a_a.2.pha,53649.05318,2736,12.23,12.18,0.989,0.025,0.769,0.02,seg4296a_a_rsfft.asc,0.2394,0.0153,1,92,12.407,4.2,1.02,0.002
d4296b_a,371256470.4,371259640.4,53649.96823,3170,91702-01-30-11,3,12,bs.s1655_4296b_a.2.pha,53649.96837,3136,10.97,11.02,0.933,0.023,0.77,0.02,seg4296b_a_rsfft.asc,0.2481,0.0185,1,92,11.907,4.238,1.018,0.002
d4297_a,371261860.4,371265305.4,53650.03221,3445,91702-01-37-10,3,24,bs.s1655_4297_a.2.pha,53650.03226,3408,10.7,10.71,0.946,0.023,0.813,0.021,seg4297_a_rsfft.asc,0.2298,0.0176,1,94,12.559,4.47,1.02,0.002
d4297_b,371267491.4,371270098.4,53650.09253,2607,91702-01-37-10,3,12,bs.s1655_4297_b.2.pha,53650.09244,2592,10.72,10.64,0.982,0.028,0.821,0.024,seg4297_b_rsfft.asc,0.2225,0.0208,1,94,13.091,4.795,1.02,0.002
d4298a_a,371346817.4,371350204.4,53651.01517,3387,91702-01-37-12,2,2,bs.s1655_4298a_a.2.pha,53651.01531,3328,9.39,9.45,0.93,0.025,0.767,0.023,seg4298a_a_rsfft.asc,0.2198,0.0251,1,94,12.82,4.981,1.02,0.002
d4298b_a,371352388.4,371355873.4,53651.08022,3485,91702-01-37-11,3,12,bs.s1655_4298b_a.2.pha,53651.08022,3440,9.46,9.25,0.919,0.025,0.813,0.024,seg4298b_a_rsfft.asc,0.2184,0.0207,1,94,12.224,4.761,1.022,0.002
d4298b_b,371358035.4,371361545.4,53651.14572,3510,91702-01-37-11,2,2,bs.s1655_4298b_b.2.pha,53651.14559,3488,9.64,9.47,0.913,0.024,0.774,0.023,seg4298b_b_rsfft.asc,0.2193,0.0233,1,94,13.715,5.785,1.021,0.002
d4298c_a,371425963.4,371429464.4,53651.93187,3501,91702-01-38-10,3,24,bs.s1655_4298c_a.2.pha,53651.93198,3456,8.37,8.44,0.959,0.028,0.798,0.025,seg4298c_a_rsfft.asc,0.2389,0.0236,1,94,9.553,3.8,1.018,0.002
d4298c_b,371431587.4,371435143.4,53651.99728,3556,91702-01-38-10,3,23,bs.s1655_4298c_b.2.pha,53651.99716,3536,8.5,8.37,0.973,0.028,0.809,0.026,seg4298c_b_rsfft.asc,0.2125,0.0225,1,94,9.488,4.047,1.02,0.002
d4299_a,371466823.4,371468584.4,53652.39472,1761,91702-01-38-13,3,23,bs.s1655_4299_a.2.pha,53652.39485,1728,7.29,7.57,1.016,0.046,0.846,0.04,seg4299_a_rsfft.asc,0.3412,0.0426,1,92,7.098,3.752,1.015,0.002
d4300a_a,371516484.4,371520064.4,53652.98003,3580,91702-01-36-11,3,23,bs.s1655_4300a_a.2.pha,53652.97994,3520,7.5,7.46,0.911,0.028,0.769,0.028,seg4300a_a_rsfft.asc,0.2398,0.0302,1,92,8.144,3.877,1.02,0.002
d4300a_b,371522179.4,371525705.4,53653.04563,3526,91702-01-36-11,3,23,bs.s1655_4300a_b.2.pha,53653.04559,3504,7.6,7.53,0.898,0.028,0.814,0.029,seg4300a_b_rsfft.asc,0.2446,0.0248,1,92,9.153,4.28,1.022,0.002
d4300a_c,371527827.4,371531345.4,53653.11095,3518,91702-01-36-11,3,23,bs.s1655_4300a_c.2.pha,53653.11087,3488,7.73,7.66,0.886,0.027,0.801,0.028,seg4300a_c_rsfft.asc,0.2434,0.0262,1,92,9.51,4.437,1.022,0.002
d4300b_a,371596644.4,371599314.4,53653.90254,2670,91702-01-38-11,3,23,bs.s1655_4300b_a.2.pha,53653.90253,2624,6.76,6.84,0.949,0.036,0.734,0.033,seg4300b_a_rsfft.asc,0.3814,0.0387,1,92,6.532,3.43,1.017,0.002
d4300c_a,371601380.4,371604965.4,53653.96265,3585,91702-01-36-12,4,234,bs.s1655_4300c_a.2.pha,53653.96272,3568,6.4,6.49,0.911,0.032,0.732,0.03,seg4300c_a_rsfft.asc,0.2456,0.0298,1,92,6.654,3.099,1.02,0.002
d4302_a,371738975.4,371740864.4,53655.54537,1889,91702-01-36-10,2,2,bs.s1655_4302_a.2.pha,53655.54541,1856,5.12,5.43,0.856,0.047,0.712,0.051,seg4302_a_rsfft.asc,0.2761,0.0427,1,92,8.967,4.403,1.014,0.003
d4303_a,371806173.4,371808664.4,53656.32661,2491,91702-01-38-15,3,23,bs.s1655_4303_a.2.pha,53656.32679,2448,4.93,5.33,0.903,0.042,0.678,0.042,seg4303_a_rsfft.asc,0.3866,0.0574,1,92,4.882,3.151,1.015,0.003
d4304_a,371879012.4,371882450.4,53657.17513,3438,91702-01-42-11,5,1234,bs.s1655_4304_a.2.pha,53657.17503,3392,5.16,5.07,0.841,0.034,0.758,0.041,seg4304_a_rsfft.asc,0.33,0.0397,1,92,4.75,2.897,1.019,0.002
d4305a_a,371952870.4,371956084.4,53658.02867,3214,91702-01-42-10,4,234,bs.s1655_4305a_a.2.pha,53658.02865,3136,4.86,4.88,0.852,0.037,0.697,0.042,seg4305a_a_rsfft.asc,0.3392,0.0398,1,92,5.156,3.314,1.021,0.003
d4305b_a,371963870.4,371967413.4,53658.15789,3543,91702-01-42-12,3,23,bs.s1655_4305b_a.2.pha,53658.15772,3472,4.92,4.82,0.87,0.037,0.769,0.043,seg4305b_a_rsfft.asc,0.376,0.0484,1,92,5.136,3.525,1.019,0.003
d4305c_a,371975933.4,371976724.4,53658.28158,791,91702-01-42-13,3,23,bs.s1655_4305c_a.2.pha,53658.28179,752,3.97,4.4,0.755,0.07,0.642,0.094,seg4305c_a_rsfft.asc,0.5256,0.0888,1,92,4.611,2.898,1.016,0.004
d4306a_a,372107428.4,372108965.4,53659.80783,1537,91702-01-43-13,4,123,bs.s1655_4306a_a.2.pha,53659.80791,1520,3.69,4.01,0.754,0.052,0.629,0.071,seg4306a_a_rsfft.asc,0.6077,0.0776,1,92,3.086,2.54,1.017,0.002
d4306b_a,372116430.4,372120365.4,53659.9259,3935,91702-01-43-10,4,123,bs.s1655_4306b_a.2.pha,53659.92568,3888,3.89,4.04,0.853,0.038,0.592,0.042,seg4306b_a_rsfft.asc,0.3855,0.0473,1,92,4.266,3.171,1.021,0.003
d4307a_a,372180466.4,372182104.4,53660.65377,1638,91702-01-43-12,2,2,bs.s1655_4307a_a.2.pha,53660.65392,1600,3.42,3.75,0.779,0.055,0.729,0.081,seg4307a_a_rsfft.asc,0.5063,0.0939,1,92,4.335,3.458,1.015,0.003
d4307b_a,372203732.4,372205325.4,53660.92279,1593,91702-01-43-14,3,23,bs.s1655_4307b_a.2.pha,53660.92281,1568,3.53,3.85,0.825,0.058,0.571,0.07,seg4307b_a_rsfft.asc,0.4591,0.0687,1,92,4.791,3.816,1.022,0.003
d4307c_a,372208228.4,372210905.4,53660.9811,2677,91702-01-43-15,3,12,bs.s1655_4307c_a.2.pha,53660.98115,2656,3.84,3.86,0.817,0.045,0.605,0.054,seg4307c_a_rsfft.asc,0.3833,0.062,1,92,5.291,3.713,1.02,0.002
d4308a_a,372212724.4,372216418.4,53661.03902,3694,91702-01-43-11,2,2,bs.s1655_4308a_a.2.pha,53661.03902,3632,3.72,3.8,0.821,0.04,0.651,0.048,seg4308a_a_rsfft.asc,0.2882,0.0472,1,92,6.158,4.124,1.019,0.003
d4308a_b,372218371.4,372222194.4,53661.10513,3823,91702-01-43-11,2,2,bs.s1655_4308a_b.2.pha,53661.10503,3792,3.91,3.94,0.772,0.035,0.66,0.047,seg4308a_b_rsfft.asc,0.3508,0.0569,1,92,5.533,3.897,1.018,0.003
d4308b_a,372242068.4,372242450.4,53661.35948,382,91702-01-43-16,2,2,bs.s1655_4308b_a.2.pha,53661.35948,352,1.57,3.01,0.705,0.128,0.463,0.208,seg4308b_a_rsfft.asc,0.4418,0.0818,1,92,8.226,3.574,1.016,0.003
d4308b_b,372242579.4,372243965.4,53661.37121,1386,91702-01-43-16,2,2,bs.s1655_4308b_b.2.pha,53661.37115,1376,2.45,3.22,0.815,0.071,0.544,0.093,seg4308b_b_rsfft.asc,0.5414,0.0717,1,92,5.835,3.512,1.014,0.002
